website,interview_difficulty,ceo_name,nb_c_jobs,company_description,registered_employer,benefits_below,similar_companies,acquired_by,founded,affiliated_company,nb_ratings_ceo,stars,nb_c_reviews_detailled,size,nb_c_interviews,friend_recommend,url,benefits_above,employer_id,revenue,headquarters,competitors,company_name,nb_c_salaries,awards,ceo_rating,type,industry,operated_by,headquarters_city,headquarters_state,nb_awards_after_2000,has_website,ticker
www.chyten.com,2.0,Neil Chyten,,,Unclaimed Profile,,"K12,McGraw-Hill Education,Varsity Tutors,Huntington Learning Centers,Tutor.com,2U",,,,1,4.5,2,6 to 15 Employees,1.0,100.0,"http://www.glassdoor.com/Overview/Working-at-Chyten-Education-Services-EI_IE495643.11,36.htm",,495643,Less than $1 million (USD) per year,"Lexington, MA",Unknown,Chyten Education Services,2.0,,100.0,Company - Private,Education,,Lexington,MA,0.0,1,
www.brittainresorts.com,2.0,,,,Unclaimed Profile,,"Keller Williams,Redfin,Public Storage,Holiday Retirement,Marcus & Millichap,Equity Residential,Coldwell Banker,AvalonBay,Simon Property Group",,,,0,1.0,2,16 to 50 Employees,1.0,,"http://www.glassdoor.com/Overview/Working-at-Brittain-Resort-Management-EI_IE754940.11,37.htm",,754940,Unknown / Non-Applicable per year,"Myrtle Beach, SC",Unknown,Brittain Resort Management,1.0,,,Company - Private,Real Estate,,Myrtle Beach,SC,0.0,1,
greenberginc.com,,,,,Engaged Employer,,"Art.com,Pandora,Convergys,Vector Marketing,Infinite Direct,AlliedBarton,Securitas Security Services USA,KellyMitchell Group,Mu Sigma,R.R. Donnelley,Ogilvy & Mather,Acosta",,,,0,2.0,2,16 to 50 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Greenberg-Brand-Strategy-EI_IE221734.11,35.htm",,221734,$5 to $10 million (USD) per year,"Emeryville, CA",Unknown,Greenberg Brand Strategy,8.0,,,Company - Private,Business Services,,Emeryville,CA,0.0,1,
www.corecashless.com,,,,,Unclaimed Profile,,"Eventbrite,JAM Productions,MovieTickets.com,AudienceView",,,,0,3.4,2,6 to 15 Employees,,61.0,"http://www.glassdoor.com/Overview/Working-at-CORE-Cashless-EI_IE312673.11,24.htm",,312673,Unknown / Non-Applicable per year,"Lenexa, KS",Unknown,CORE Cashless,1.0,,,Company - Private,"Arts, Entertainment & Recreation",,Lenexa,KS,0.0,1,
www.rjtcompuquest.com,2.7,Amarjit Shokeen,,,Unclaimed Profile,,"IBM,Accenture,Deloitte,Hewlett-Packard,Wipro,Intelenex,Cisco Systems,Google,J.P. Morgan,Wells Fargo,Booz Allen Hamilton,Bank of America",,,,20,4.0,29,150 to 499 Employees,3.0,81.0,"http://www.glassdoor.com/Overview/Working-at-RJT-Compuquest-EI_IE249174.11,25.htm",,249174,Unknown / Non-Applicable per year,"Saint Charles, IL",Unknown,RJT Compuquest,1500.0,,85.0,Company - Private,Unknown,,Saint Charles,IL,0.0,1,
www.bluefieldinc.com,,,,,Unclaimed Profile,,"Procter & Gamble,Polo Ralph Lauren,Under Armour,Nestlé Purina PetCare,GoPro,Hollister Co.,Estée Lauder Companies",,1989.0,,0,3.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Bluefield-Associates-EI_IE801937.11,31.htm",,801937,Unknown / Non-Applicable per year,"Ontario, CA",Unknown,Bluefield Associates,1.0,,,Company - Private,Manufacturing,,Ontario,CA,0.0,1,
www.genre.com,2.2,Tad Montross IV,,"General Re, or Gen Re to its friends, is a subsidiary of Berkshire Hathaway and a leading property/casualty and life reinsurance player. The company's main subsidiary, General Reinsurance, is one of the biggest reinsurers in the US. Its second-largest operating company is Germany's Kölnische Rückversicherungs-Gesellschaft (Cologne Re), the world's oldest reinsurer and a major force in international reinsurance. In addition to insurance, Gen Re has nearly a dozen subsidiaries offering investment and risk management services to reinsurers and accident and disability case management. Its London market Faraday subsidiary offers reinsurance in the UK while USAU offers aviation and aerospace insurance in the US.",Unclaimed Profile,,"Swiss Re,XL Group,Chubb Corp,General Star Management,Liberty Mutual Insurance,Munich RE America,The Hartford,CNA,Munich RE,AIG,MetLife,Genworth Financial",,1980.0,,14,3.7,19,1000 to 5000 Employees,8.0,57.0,"http://www.glassdoor.com/Overview/Working-at-General-Re-EI_IE280.11,21.htm",,280,$25 to $50 million (USD) per year,"Stamford, CT","Reinsurance Group of America,Hannover RE,Munich RE",General Re,49.0,,92.0,Subsidiary or Business Segment,Insurance,,Stamford,CT,0.0,1,
www.westville.k12.il.us,,,,,Unclaimed Profile,,"The Goddard School,Learning Care Group,Knowledge Universe,Houston ISD,Childtime Learning Center,Baltimore County Public Schools",,,,0,2.9,2,Unknown,,30.0,"http://www.glassdoor.com/Overview/Working-at-Westville-Community-Unit-School-District-EI_IE211067.11,51.htm",,211067,Unknown / Non-Applicable per year,"Westville, IL",Unknown,Westville Community Unit School District,1.0,,,School / School District,Education,,Westville,IL,0.0,1,
www.chartrrg.com,,,,,Unclaimed Profile,,"Aflac,Liberty Mutual Insurance,GEICO,Bankers Life,Humana,USAA",,,,0,3.0,1,16 to 50 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Chart-RRG-EI_IE917758.11,20.htm",,917758,Unknown / Non-Applicable per year,"Upper Saint Clair, PA",Unknown,Chart RRG,2.0,,,Company - Private,Insurance,,Upper Saint Clair,PA,0.0,1,
www.greatblueconstruction.com,,,,,Unclaimed Profile,,"HD Supply,Turner Construction,Power Home Remodeling Group,Toll Brothers,Parsons Corporation,Superior Walls & Ceilings (QLD)",,,,0,5.0,1,1 to 5 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Great-Blue-Construction-EI_IE918413.11,34.htm",,918413,Unknown / Non-Applicable per year,"Rumson, NJ",Unknown,Great Blue Construction,,,,Company - Private,"Construction, Repair & Maintenance",,Rumson,NJ,0.0,1,
,,,,,Unclaimed Profile,,"Nordstrom,Sears,Kohl's,J. C. Penney,Victoria's Secret Stores,Barnes & Noble,The Gap,Ross Stores,Safeway",,,,0,3.0,1,Unknown,,100.0,"http://www.glassdoor.com/Overview/Working-at-Dollar-Plus-EI_IE487303.11,22.htm",,487303,Unknown / Non-Applicable per year,"North Surrey, Canada",Unknown,Dollar Plus,1.0,,,Company - Public,Retail,,North Surrey,Canada,0.0,0,
www.teradata.com,2.8,Mike Koehler,,"Teradata is a global leader in analytic data platforms, marketing and analytic applications, and consulting services.Teradata has more than 10,000 employees in 43 countries and we are keenly focused on helping our more than 2,500 customers drive value from data. Our team includes the brightest minds in the industry … driven by unmatched enthusiasm and commitment to innovation and our customers.",Engaged Employer,,"IBM,Accenture,Intuit,Google,Amazon.com,Hewlett-Packard,NetApp,EMC,Salesforce,Cisco Systems,VMware,Interactive Intelligence",,1979.0,"Think Big Analytics,Claraview",206,3.5,379,5000+ Employees,126.0,69.0,"http://www.glassdoor.com/Overview/Working-at-Teradata-EI_IE14638.11,19.htm",,14638,$2 to $5 billion (USD) per year,"Miamisburg, OH","EMC,IBM,Oracle",Teradata,696.0,"World's Most Ethical Companies,Ethisphere Institute,2013,Best Employers in Ohio (Large),Best Companies Group,2013",76.0,Company - Public with Ticker,Information Technology,,Miamisburg,OH,2.0,1,TDC
beerinsights.com,,Benj Steinman,,,Unclaimed Profile,,"ESPN,Universal Studios,CBS Corp,Viacom,Pixar,Wolters Kluwer,Disney Studios,New York Times",,,,0,5.0,1,6 to 15 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Beer-Marketer-s-Insights-EI_IE404551.11,35.htm",,404551,Unknown / Non-Applicable per year,"Suffern, NY",Unknown,Beer Marketer's Insights,,,,Company - Private,Media,,Suffern,NY,0.0,1,
www.athtendo.com,3.0,Gregory McCray,,,Unclaimed Profile,,"Regal Entertainment,Vail Resorts,NFL,SoulCycle,SeaWorld Parks & Entertainment,ClubCorp",,2013.0,,0,4.5,2,150 to 499 Employees,1.0,100.0,"http://www.glassdoor.com/Overview/Working-at-Athtendo-EI_IE730015.11,19.htm",,730015,Unknown / Non-Applicable per year,"Miami, FL",Unknown,Athtendo,1.0,,,Company - Private,"Arts, Entertainment & Recreation",,Miami,FL,0.0,1,
www.williamsonpr.com,1.0,,,,Unclaimed Profile,,"Booz Allen Hamilton,Slalom Consulting,Activision Blizzard,Advisory Board",,1998.0,,0,1.5,3,6 to 15 Employees,1.0,26.0,"http://www.glassdoor.com/Overview/Working-at-Williamson-EI_IE918977.11,21.htm",,918977,Unknown / Non-Applicable per year,"New York, NY",Unknown,Williamson,,,,Company - Private,Business Services,,New York,NY,0.0,1,
www.zapsolutions.com,3.0,Zach Hraber,,,Unclaimed Profile,,"Microchip Technology,ZAPS Learning Company,ZAP,Practo Technologies,Informatica,SAIC,CDW,Amdocs,FIS,Splunk",,,,0,5.0,1,1 to 5 Employees,1.0,100.0,"http://www.glassdoor.com/Overview/Working-at-Zap-Solutions-EI_IE740609.11,24.htm",,740609,Less than $1 million (USD) per year,"Pittsburgh, PA",Unknown,Zap Solutions,2.0,,,Company - Private,Information Technology,,Pittsburgh,PA,0.0,1,
www.amergent.com,,James Trebbe,,,Engaged Employer,,"Vector Marketing,Infinite Direct,AlliedBarton,Securitas Security Services USA,KellyMitchell Group,Mu Sigma,R.R. Donnelley,Ogilvy & Mather,Acosta,Epsilon,Pitney Bowes",,1980.0,,0,3.7,2,50 to 149 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Amergent-EI_IE156391.11,19.htm",,156391,$10 to $25 million (USD) per year,"Peabody, MA",Unknown,Amergent,1.0,,,Company - Private,Business Services,,Peabody,MA,0.0,1,
www.ilacorp.com,,,,,Unclaimed Profile,,"Idemitsu Kosan,Caterpillar,Stratasys,Michigan Talent Bank,International Paper",,1992.0,,0,3.0,3,50 to 149 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Idemitsu-Lubricants-America-Corporation-EI_IE838117.11,50.htm",,838117,$100 to $500 million (USD) per year,"Jeffersonville, IN",Unknown,Idemitsu Lubricants America Corporation,1.0,,,Unknown,Manufacturing,,Jeffersonville,IN,0.0,1,
www.genesishcs.org,3.0,Mathew Perry,,"Genesis HealthCare System doesn't need Phil Collins on drums to give it the medical touch. The health care system consists of two acute care hospitals (Genesis-Bethesda and Genesis-Good Samaritan Hospital) in Zanesville, Ohio. The hospitals' specialty areas include oncology, cardiovascular health, orthopedics, and women's care. Genesis HealthCare also operates an extended care facility, rehabilitation centers, a pharmacy, a children's development center, specialty outpatient clinics, and a home health and hospice agency in Zanesville and surrounding communities in southeastern Ohio. Genesis HealthCare is a not-for-profit system formed in 1997 when the Bethesda and Good Samaritan hospitals merged.",Unclaimed Profile,,"Genesis HealthCare,Kmart,Genesis Health System,Trilogy Health Services,Time Warner Cable,HCR ManorCare,BAYADA Home Health Care,Fresenius Medical Care - North America,Genesis HealthCare,Brookdale Senior Living,Quest Diagnostics,Express Scripts",,1891.0,,11,3.1,14,1000 to 5000 Employees,2.0,62.0,"http://www.glassdoor.com/Overview/Working-at-Genesis-HealthCare-System-ohio-EI_IE30322.11,41.htm",,30322,$100 to $500 million (USD) per year,"Zanesville, OH","OhioHealth,Licking Memorial Health Systems,Fairfield Medical Center",Genesis HealthCare System (ohio),9.0,,69.0,Nonprofit Organization,Health Care,,Zanesville,OH,0.0,1,
www.Mosaic-BAS.com,,Merrick Olives,,,Unclaimed Profile,,"Deloitte,PwC,KPMG US,McKinsey & Company,Wipro,H&R Block,Aon Hewitt,Razorfish,Grant Thornton,KBR,RGP",,,,0,5.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Mosaic-Business-EI_IE396279.11,26.htm",,396279,Unknown / Non-Applicable per year,"Atlanta, GA",Unknown,Mosaic Business,,,,Company - Private,Accounting & Legal,,Atlanta,GA,0.0,1,
www.structuretone.com,1.5,Robert W. Mullen,,"Over the past 44 years, the Structure Tone organization has become a preeminent full-service, international construction management firm. Our firm offers a complete scope of services ranging from site selection and development, to full preconstruction services, to new interior and out-of-the-ground construction, to major building infrastructure upgrades and modernizations.Our firm is privately held and debt-free. The Structure Tone organization refers to a group of independent companies including Structure Tone, Inc.; Structure Tone Southwest, Inc.; Structure Tone (UK), Inc.; L.F. Driscoll Company, LLC; Pavarini Construction Co., Inc.; and Pavarini McGovern, LLC. Each member company is an independent entity operating and providing services solely under its own name in offices in the US, UK, Ireland and Asia.",Engaged Employer,,"Turner Construction,L.F. Driscoll,Gilbane Building Company,Hunter Roberts Construction Group,Constructors & Associates,Skanska USA Building,Kiewit Corporation,Tishman,Hunt Construction,Lend Lease,Shawmut Design and Construction,Plaza Construction",,1971.0,"L.F. Driscoll,Pavarini Construction",10,3.6,16,1000 to 5000 Employees,2.0,70.0,"http://www.glassdoor.com/Overview/Working-at-Structure-Tone-EI_IE11190.11,25.htm",,11190,$2 to $5 billion (USD) per year,"New York, NY",Unknown,Structure Tone,34.0,"America's Largest Private Companies,Forbes,2009,America's Largest Private Companies,Forbes,2008",89.0,Company - Private,"Construction, Repair & Maintenance",,New York,NY,2.0,1,
www.nowspeed.com,1.0,David Reske,,"Nowspeed is an online marketing agency providing innovative and custom-tailored PPC (Pay-per-click), SEO (Search Engine Optimization), Social Media Marketing, Email Marketing and Web Design solutions. From our offices in Greater Boston, we work closely with our clients to provide solutions specially designed for their unique online marketing objectives.Nowspeed’s click-to-customer™ marketing solution drives, converts and nurtures leads—generating more high-value sales faster for our clients. We provide expert marketing strategy, award-winning creative and flawless campaign execution across all of our services.",Engaged Employer,,"PwC,KPMG US,McKinsey & Company,H&R Block,Aon Hewitt,Razorfish,Grant Thornton,KBR,RGP",,2003.0,,1,4.1,5,1 to 5 Employees,1.0,78.0,"http://www.glassdoor.com/Overview/Working-at-Nowspeed-EI_IE387766.11,19.htm",,387766,Less than $1 million (USD) per year,"Westborough, MA",Unknown,Nowspeed,2.0,,100.0,Company - Private,Accounting & Legal,,Westborough,MA,0.0,1,
www.newleaf.com,,Bob Locatelli,,,Unclaimed Profile,,"A New Leaf,Whole Foods Market,Kroger,Harris Teeter,Penske,WinCo Foods,Shoprite Supermarkets,AutoNation,Albertsons,Hy-Vee,Marianos Fresh Market,DriveTime Automotive Group",,,,0,3.8,6,16 to 50 Employees,,59.0,"http://www.glassdoor.com/Overview/Working-at-New-Leaf-Market-EI_IE220960.11,26.htm",,220960,$1 to $5 million (USD) per year,"Felton, CA",Unknown,New Leaf Market,3.0,,,Company - Private,Retail,,Felton,CA,0.0,1,
www.tacobell.com,1.9,Greg Creed,20000.0,"Don't ask for whom the Taco Bell tolls; it tolls for millions of diners seeking a tortilla-wrapped meal. A unit of fast-food behemoth YUM! Brands, Taco Bell is the #1 Mexican fast-food chain in the US, with more than 5,600 locations. The restaurants feature a wide range of Mexican-style menu items including tacos, burritos, gorditas, quesadillas, and nachos. Taco Bell units can be found operating as free-standing units and as quick-service kiosks in such places as shopping malls and airports. Taco Bell also has more than 250 international locations in 20 countries. More than 20% of the restaurants are company-operated. Parent YUM! Brands, the world's #1 fast-food company, also operates KFC and Pizza Hut.",Engaged Employer,,,,1962.0,,336,3.1,877,5000+ Employees,236.0,47.0,"http://www.glassdoor.com/Overview/Working-at-Taco-Bell-EI_IE10091.11,20.htm",,10091,$10+ billion (USD) per year,"Irvine, CA","Subway,Chipotle,Moe's Southwest Grill",Taco Bell,783.0,,72.0,Subsidiary or Business Segment,"Restaurants, Bars & Food Services",Yum!,Irvine,CA,0.0,1,
www.delphi-tech.com,,,,,Engaged Employer,,"Delphi,Collabera,Gartner,Akamai,CACI International,Tech Mahindra,Sapient",,,,0,1.0,3,150 to 499 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Delphi-Technology-EI_IE674724.11,28.htm",,674724,$25 to $50 million (USD) per year,"Boston, MA",Unknown,Delphi Technology,2.0,,,Company - Private,Information Technology,,Boston,MA,0.0,1,
www.mybankcsb.com,,David Monk,,,Unclaimed Profile,,"SunTrust,M&T Bank",,1967.0,,0,2.0,1,16 to 50 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Citizens-State-Bank-Tyler-EI_IE856023.11,36.htm",,856023,$10 to $25 million (USD) per year,"Tyler, TX",Unknown,Citizens State Bank Tyler,,,,Company - Private,Finance,,Tyler,TX,0.0,1,
www.laredomedical.com,,Abe Martinez,,"Cowboys who walk out on the streets of Laredo might wind up in the Laredo Medical Center. The hospital, part of the Community Health Systems (CHS)family, has some 325 beds and some 150 active physicians. Laredo Medical Center, which was founded in 1849 as Mercy Hospital, provides a variety of health care services, including cancer care, pediatrics, kidney dialysis, cardiology, and rehabilitation. The medical center also provides hospice facilities, a sleep center, a birthing center, imaging and medical labs, and a wound care unit, and it operates a home health service agency.",Unclaimed Profile,,"Kaiser Permanente,HCR ManorCare,BAYADA Home Health Care,Fresenius Medical Care - North America,DaVita,Genesis HealthCare,Brookdale Senior Living,Quest Diagnostics,Express Scripts",,2003.0,,1,1.0,1,1000 to 5000 Employees,1.0,,"http://www.glassdoor.com/Overview/Working-at-Laredo-Medical-Center-EI_IE25678.11,32.htm",,25678,$100 to $500 million (USD) per year,"Laredo, TX","Universal Health Services,Hospital Corporation of America,Mercy",Laredo Medical Center,8.0,,,Subsidiary or Business Segment,Health Care,,Laredo,TX,0.0,1,
www.coloradoderm.com,,,,,Unclaimed Profile,,"HCR ManorCare,BAYADA Home Health Care,Fresenius Medical Care - North America,Genesis HealthCare,Brookdale Senior Living,Quest Diagnostics,Express Scripts",,2003.0,,0,1.0,1,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Accent-Dermatology-and-Laser-Institute-EI_IE539595.11,49.htm",,539595,Unknown / Non-Applicable per year,"Golden, CO",Unknown,Accent Dermatology and Laser Institute,,,,Company - Private,Health Care,,Golden,CO,0.0,1,
www.michel-shaked.com,,Israel Shaked,,,Unclaimed Profile,,"KPMG US,Aon Hewitt,Razorfish,KBR,RGP",,,,1,3.6,2,6 to 15 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-The-MIchel-Shaked-Group-EI_IE342657.11,34.htm",,342657,Unknown / Non-Applicable per year,"Boston, MA",Unknown,The MIchel-Shaked Group,,,100.0,Company - Public,Accounting & Legal,,Boston,MA,0.0,1,
,,,,,Unclaimed Profile,,"Santillana,Gannett,N2 Publishing,Cengage Learning,Best Version Media,American Greetings,Houghton Mifflin Harcourt,Scholastic,YP,Elsevier",,,,0,2.7,4,5000+ Employees,,62.0,"http://www.glassdoor.com/Overview/Working-at-Grupo-Santillana-EI_IE313248.11,27.htm",,313248,Unknown / Non-Applicable per year,,Unknown,Grupo Santillana,2.0,,,Company - Private,Media,,,,0.0,0,
www.cadillacofknoxville.com,,,,,Unclaimed Profile,,"Kroger,CarMax,Harris Teeter,Penske,WinCo Foods,Shoprite Supermarkets,AutoNation,Albertsons,Hy-Vee,Marianos Fresh Market,DriveTime Automotive Group",,,,0,4.0,1,50 to 149 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Cadillac-of-Knoxville-EI_IE391597.11,32.htm",,391597,Unknown / Non-Applicable per year,"Knoxville, TN",Unknown,Cadillac of Knoxville,1.0,,,Company - Private,Retail,,Knoxville,TN,0.0,1,
www.puget-sound.med.va.gov,,Stan Johnson,,,Unclaimed Profile,,"US Department of Veterans Affairs,VA Health,Battle Creek VA Medical Center,HCR ManorCare,BAYADA Home Health Care,Fresenius Medical Care - North America,DaVita,Genesis HealthCare,Brookdale Senior Living,Quest Diagnostics,Express Scripts",,,,4,3.4,15,500 to 999 Employees,,67.0,"http://www.glassdoor.com/Overview/Working-at-VA-Puget-Sound-Health-Care-System-EI_IE130756.11,44.htm",,130756,Unknown / Non-Applicable per year,"Seattle, WA",Unknown,VA Puget Sound Health Care System,18.0,,100.0,Hospital,Health Care,,Seattle,WA,0.0,1,
www.perry.kyschools.us,,,,,Unclaimed Profile,,"Connections Academy,Charter Schools USA,Chicago Public Schools,C2 Education,Amplify,Challenger School,Fairfax County Public Schools,Hillsborough County Public Schools,Noble Network of Charter Schools",,1996.0,,0,3.8,2,500 to 999 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Perry-County-School-District-EI_IE492611.11,39.htm",,492611,$25 to $50 million (USD) per year,"Hazard, KY",Unknown,Perry County School District,2.0,,,School / School District,Education,,Hazard,KY,0.0,1,
www.trustdigital.com,,,,,Unclaimed Profile,,"Cisco Systems,Salesforce,Epic Systems Corporation,VMware",,,,0,2.0,1,16 to 50 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Trust-Digital-EI_IE247737.11,24.htm",,247737,Unknown / Non-Applicable per year,"McLean, VA",Unknown,Trust Digital,6.0,,,Company - Private,Information Technology,,McLean,VA,0.0,1,
www.armarketingteam.com,2.2,Robert Jackson,,,Unclaimed Profile,,"Worldwide Marketing Innovation,ARS Marketing Group,MCN Associates,Walker Marketing and Consultants,Buckeye Promotions Group,Capital Business Solutions,Scarlet Management Group,Convergys,Vector Marketing,Infinite Direct,AlliedBarton,Securitas Security Services USA",,,,3,5.0,3,16 to 50 Employees,4.0,100.0,"http://www.glassdoor.com/Overview/Working-at-AR-Marketing-EI_IE784062.11,23.htm",,784062,Unknown / Non-Applicable per year,"Columbus, OH",Unknown,AR Marketing,,,100.0,Company - Private,Business Services,,Columbus,OH,0.0,1,
www.pccrusa.com,,Rosario Valido,,,Unclaimed Profile,,"Stratasys,Ingersoll Rand,Michigan Talent Bank,International Paper",,,,1,3.1,4,150 to 499 Employees,,59.0,"http://www.glassdoor.com/Overview/Working-at-PCCR-USA-EI_IE490326.11,19.htm",,490326,$50 to $100 million (USD) per year,"Carpentersville, IL",Unknown,PCCR USA,,,,Company - Private,Manufacturing,,Carpentersville,IL,0.0,1,
www.churchofgod.org,,,,,Unclaimed Profile,,"Johnson Controls,Stratasys,Parker Hannifin,Goodyear,Ingersoll Rand,Michigan Talent Bank,International Paper",,,,0,3.3,3,6 to 15 Employees,,51.0,"http://www.glassdoor.com/Overview/Working-at-Church-of-God-International-Offices-EI_IE306786.11,46.htm",,306786,$50 to $100 million (USD) per year,"Cleveland, TN",Unknown,Church of God International Offices,,,,Nonprofit Organization,Manufacturing,,Cleveland,TN,0.0,1,
www.plymouth.k12.ma.us,3.0,,,,Unclaimed Profile,,"Dallas Independent School District,Learning Care Group,Knowledge Universe,Houston ISD,Childtime Learning Center,Baltimore County Public Schools",,,,0,1.0,1,1000 to 5000 Employees,1.0,,"http://www.glassdoor.com/Overview/Working-at-Plymouth-Public-Schools-EI_IE344032.11,34.htm",,344032,$50 to $100 million (USD) per year,"Plymouth, MA",Unknown,Plymouth Public Schools,1.0,,,School / School District,Education,,Plymouth,MA,0.0,1,
www.bheenv.com,,John M. Bruck,,"Engineering and consulting firm BHE Environmental provides services related to remediation, resource management, and brownfield restoration to industrial, commercial, and government clients. The company's specialties include industrial hygiene and safety, land reuse, management of cultural and natural resources, site assessment, and wind energy support services. It uses Ultimap technology to provide an online means to collect, store, and communicate geospatial information, and to display it on aerial photographs and maps. BHE Environmental operates from offices in Ohio, Missouri, Tennessee, and West Virginia. The company was founded in 1988.",Unclaimed Profile,,"Terminix,Stericycle,ABM Industries,Orkin,Brickman,Waste Connections,Healthcare Services Group",,1988.0,,2,1.2,3,50 to 149 Employees,,,"http://www.glassdoor.com/Overview/Working-at-BHE-Environmental-EI_IE3105.11,28.htm",,3105,$10 to $25 million (USD) per year,"Cincinnati, OH","Ecology and Environment,EA Engineering",BHE Environmental,,,,Company - Private,Business Services,,Cincinnati,OH,0.0,1,
www.steadman-hawkins.com,,,,,Unclaimed Profile,,"Vail Valley Medical Center,CVS Health,HCR ManorCare,BAYADA Home Health Care,Fresenius Medical Care - North America,Cigna,DaVita,Genesis HealthCare,Brookdale Senior Living,Quest Diagnostics",,,,0,4.6,3,Unknown,,100.0,"http://www.glassdoor.com/Overview/Working-at-Steadman-Hawkins-Clinic-EI_IE266131.11,34.htm",,266131,$25 to $50 million (USD) per year,"Vail, CO",Unknown,Steadman Hawkins Clinic,7.0,,,Company - Private,Health Care,,Vail,CO,0.0,1,
www.americandj.com,,Charles Davies,,"Disco lights? Check. Fog Machine? Of course. Lasers? Those too. American DJ Supply has everything a DJ needs to get the party started. The company sells professional sound equipment and effects lighting equipment through its Web site and products catalog. It specializes in fog juice and machines, strobe and rope lights, disco mixers, helicopters, oscillators, controllers, beacons, starlights, border lights, and more. American DJ Supply also retails and wholesales its products through local retailers in the US, as well as in Europe and Latin America. American DJ products are found at stores such as Guitar Center, Hermes Music, and Sam Ash Music.",Unclaimed Profile,,"Procter & Gamble,Polo Ralph Lauren,MAC Cosmetics,Under Armour,Nestlé Purina PetCare,GoPro",,,,1,1.0,1,50 to 149 Employees,,,"http://www.glassdoor.com/Overview/Working-at-American-DJ-Supply-EI_IE28032.11,29.htm",,28032,$25 to $50 million (USD) per year,"Commerce, CA","Panasonic,Gibson Guitar,Musicorp",American DJ Supply,2.0,,100.0,Company - Private,Manufacturing,,Commerce,CA,0.0,1,
www.mountainmedia.com,,,,,Unclaimed Profile,,"Collabera,Akamai,CACI International,Sapient",,,,0,5.0,1,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Mountain-Media-EI_IE723534.11,25.htm",,723534,Unknown / Non-Applicable per year,"Saratoga Springs, NY",Unknown,Mountain Media,,,,Company - Private,Information Technology,,Saratoga Springs,NY,0.0,1,
www.uinet.com,2.8,James Torgerson,,,Unclaimed Profile,,"UIL Holdings,Southern Connecticut Gas,Cigna,Northeast Utilities,Yale University,UnitedHealth Group,Sikorsky,Travelers Companies,Pacific Gas and Electric,Republic Services,Southern California Edison,PSEG",,2000.0,,2,2.6,7,500 to 999 Employees,4.0,62.0,"http://www.glassdoor.com/Overview/Working-at-The-United-Illuminating-Company-EI_IE262421.11,42.htm",,262421,$100 to $500 million (USD) per year,"New Haven, CT",Unknown,The United Illuminating Company,61.0,,47.0,Company - Private,"Oil, Gas, Energy & Utilities",,New Haven,CT,0.0,1,
www.eyeassociatestexas.com,,Thomas L. Hendrix,,,Unclaimed Profile,,"Kaiser Permanente,HCR ManorCare,BAYADA Home Health Care,Fresenius Medical Care - North America,Genesis HealthCare,Brookdale Senior Living,Quest Diagnostics",,,,0,4.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Eye-Associates-of-Central-Texas-EI_IE636263.11,42.htm",,636263,Unknown / Non-Applicable per year,"Round Rock, TX",Unknown,Eye Associates of Central Texas,1.0,,,Company - Public,Health Care,,Round Rock,TX,0.0,1,
www.crsi-inc.com,,Tom Lemons,,,Unclaimed Profile,,"McGraw-Hill Education,HD Supply,Fluor,Bechtel,Turner Construction,Power Home Remodeling Group,Toll Brothers,Parsons Corporation,Superior Walls & Ceilings (QLD)",,,,1,3.7,3,16 to 50 Employees,,68.0,"http://www.glassdoor.com/Overview/Working-at-CRSI-EI_IE465446.11,15.htm",,465446,$1 to $5 million (USD) per year,"Phoenix, AZ",Unknown,CRSI,3.0,,100.0,Company - Private,"Construction, Repair & Maintenance",,Phoenix,AZ,0.0,1,
www.winick.com,,,,,Unclaimed Profile,,"Keller Williams,Redfin,Public Storage,Holiday Retirement,Marcus & Millichap,Equity Residential,Coldwell Banker,AvalonBay,Simon Property Group",,,,0,1.5,2,Unknown,,,"http://www.glassdoor.com/Overview/Working-at-Winick-Realty-Group-EI_IE274121.11,30.htm",,274121,$25 to $50 million (USD) per year,"New York, NY",Unknown,Winick Realty Group,3.0,,,Company - Private,Real Estate,,New York,NY,0.0,1,
